"PopID" "X_Pops" "Y_Pops" "R90" "R60" "R30" "NSRangeTrans_30" "Elevation" "MAT" "MWMT" "MCMT" "TD" "log.MAP." "log.MSP." "AHM" "SHM" "DD0" "DD5" "NFFD" "bFFP" "eFFP" "FFP" "PAS" "EMT" "EXT" "Eref" "CMD"
"76" 76 351 309 TRUE TRUE FALSE 0 1028.61669984052 1.17842583511887 14.1136332245969 -13.3006807831957 27.4113067673513 6.37086241755964 5.76542127430695 19.376764449491 45.8553379581941 1529.38095826549 1026.82445207866 143.735951419197 155.847383880746 249.103791769615 93.2769703446121 219.423243436412 -43.476336265938 32.2160417679622 502.53033629023 140.750205043224
"77" 77 71 304 TRUE FALSE FALSE 0 931.633211139125 1.49147196832716 13.7473868157707 -11.8007495028014 25.5455528756376 6.42525662603833 5.67941569672894 18.9482146360572 48.1251256916711 1384.16300036952 988.468353247241 145.387352982957 158.834958843191 250.759837845667 91.8907787672112 257.236054853575 -42.4930545886373 31.7897798045504 488.594382985 157.673142413387
"78" 78 335 226 TRUE TRUE FALSE 0 1053.71798280407 1.28985059560483 14.0905272622554 -13.1354822292816 27.2202946428986 6.39107929491395 5.83405907017781 19.223846376003 42.7268410772821 1490.52106415169 1027.75344062682 143.838594208836 155.770491903447 249.245999646387 93.4112281775112 209.83050886232 -43.697902553213 31.9916493175913 504.635372968023 122.414185746338
"79" 79 194 205 TRUE TRUE TRUE 0 967.756816564528 1.72055234888497 14.2711173780465 -11.9931859191662 26.2599187088 6.39926984810147 5.81395950273829 19.7504174572527 43.5093126022011 1391.59244284381 1068.69080065415 148.446721374694 152.834376535313 251.489940769903 98.679921733811 215.567788247009 -43.4951027725523 31.9828451395002 502.525739661518 128.0160468196
"80" 80 253 45 TRUE FALSE FALSE 0 1311.24679474281 2.64136916332093 14.254077962164 -9.33720318655885 23.591509225486 6.52978598422107 5.69381471589098 19.5271486504 50.4730713824435 1092.43923165199 1069.83378787123 146.920652069124 158.957645954723 250.927309009218 91.990352685003 315.975215934277 -40.5334091495652 33.0967177672997 553.981936756316 191.634093033125
"81" 81 313 49 TRUE TRUE FALSE 0 1381.5414049725 2.21340031775017 14.0497089692909 -10.1709150457647 24.2168383431017 6.49342075897327 5.77620453130713 19.2929895732914 45.4933967969259 1184.92660740732 1028.10241366427 141.973359240948 161.517128891504 248.997674613734 87.5228792448668 279.134129536272 -42.0472573153046 32.6782354869003 541.71657703499 157.504496128914
"82" 82 247 132 TRUE TRUE FALSE 3 1459.32660490914 0.892285842624768 12.790071498975 -11.5821976221191 24.4024970155657 6.63163741826058 6.13611919788785 14.9365323427748 28.5248367384802 1418.88179213327 850.292725012366 133.813015207666 159.17446198806 248.457051979696 89.152027600495 276.920108211921 -45.5044448608238 30.1923101855052 459.493273807153 34.622129702014
"83" 83 227 94 TRUE TRUE TRUE 3 1247.83353755282 2.2157219578973 13.7633812283699 -9.97479056583168 23.7358906877959 6.52995553205175 5.771297685556 18.8732706834887 45.5171326985909 1168.0686115308 1008.05753752623 143.697532100753 159.853175377801 249.75959246829 89.9310037103934 303.485401958208 -41.5207004388108 32.3952145575938 525.325098102486 155.462160184073
"84" 84 52 234 TRUE TRUE FALSE 1 793.000969729378 2.5316649974359 13.84143884822 -9.59982808753762 23.4472239337521 6.5439030123602 5.67638950978023 18.4843084268664 48.455732159049 1115.26002740026 1044.01991721195 155.724461292982 156.388099346564 255.697795204704 99.1970910980078 282.207649219269 -39.5900979285202 32.0302690255142 500.943144350818 171.39762223401
"85" 85 277 18 TRUE TRUE FALSE 0 1169.47075997807 3.6979811532661 15.7203585006446 -8.80559610173212 24.4549800112378 6.68619703148124 5.74894284708767 17.4358948490348 50.6696839908898 959.109929035451 1271.3547058819 156.551310121544 152.768055670789 253.383250770299 100.636626587198 344.528754100577 -39.9448889251716 34.5161462099036 609.880028786609 206.879193883526
"86" 86 187 287 TRUE FALSE FALSE 0 922.962868967595 0.432539512046819 14.1008866933395 -15.002939863388 29.1033721718971 6.29050444209019 5.72754784259482 19.4084478537843 46.8618781959501 1744.2498220227 1002.35640768158 142.240496578056 154.772678752566 247.685632499795 92.7912536529829 198.421477661127 -44.8478219810566 31.9311630820512 482.023592140066 135.861896518976
"87" 87 55 218 TRUE TRUE FALSE 1 642.243056474933 3.24481891510396 14.0899815211494 -8.27802313198528 22.3812899154575 6.63312931306486 5.70168203721016 17.8964189610175 47.9807949342416 959.621521198658 1108.12495016533 165.068434602769 152.78107106683 260.212768557086 107.204355674392 290.759307163481 -37.5943495775403 32.2883770348301 510.175516722437 175.563798232354
"88" 88 272 81 TRUE TRUE TRUE 0 1514.27974061843 1.40645681767692 13.0782874634891 -11.1526254623086 24.227170468913 6.49474127137759 5.91548637756658 17.7982767209127 36.5395915960333 1309.55306720974 898.430327237297 132.693996835552 165.031257683081 245.886500665328 80.9160719536119 254.409079523012 -44.012349112779 31.6131743597776 512.373714024189 86.8967880481937
"89" 89 286 296 TRUE FALSE FALSE 3 887.491475980015 -0.0590681243999697 14.4605964902202 -17.0715428249166 31.5152700241131 6.25156296401829 5.71048353671331 19.1027105127504 48.9924825145994 1941.71508961796 1030.71789279658 141.013279739323 153.635926809217 246.917779508893 93.3638365359551 188.135265000291 -44.7710382735342 32.6084787269947 486.430373690259 147.685386826556
"90" 90 204 84 TRUE TRUE TRUE 0 587.625016392859 4.55376159007297 16.0202330809653 -7.75625411887476 23.6859748472078 6.17514330552655 5.3583094581365 30.709558200719 76.0410670215437 806.809390121735 1378.52351242165 171.653346133224 147.778591594482 259.723753948298 111.949122274431 163.888795598871 -36.9680113781674 34.9151315668626 627.853359499635 340.787406092098
